733350,20071105,   232,  0,  44,   151,  0,  42
733350,20071105,   160,  1, 102,   284, -1,  71
733351,20071106,    97,  0,  69,     4,  0,  55
733351,20071106,   135,  1,  67,    39, -1,  40
733351,20071106,   284,  0,  66,   151,  0,  62
733351,20071106,   160,  1,  80,   232, -1,  63
733352,20071107,    56,  1,  69,   176, -1,  65
733352,20071107,    39,  0,  69,     4,  0,  59
733352,20071107,    97, -1,  84,   135,  1,  68
733353,20071108,   210,  1,  71,   244, -1,  55
733353,20071108,    56,  1,  82,    31, -1,  57
733354,20071109,   242, -1,  73,   108,  1,  72
733354,20071109,    29, -1,  74,    78,  1,  55
733354,20071109,   157,  0,  90,    35,  0,  64
733354,20071109,   267,  0,  54,   185,  0,  43
733354,20071109,    26,  1,  68,   262, -1,  57
733354,20071109,   301, -1,  83,   102,  1,  74
733354,20071109,    40,  0,  72,   141,  0,  69
733354,20071109,   208,  1,  80,   192, -1,  72
733354,20071109,    49, -1,  73,   258,  1,  70
733354,20071109,   263,  1,  62,   106, -1,  59
733354,20071109,   300,  1,  78,    94, -1,  75
733354,20071109,    52,  1,  63,   172, -1,  60
733354,20071109,   220,  1, 103,   113, -1,  62
733354,20071109,    92, -1,  79,    55,  1,  61
733354,20071109,    91,  1,  81,   195, -1,  58
733354,20071109,   318,  1,  69,    81, -1,  64
733354,20071109,    74,  1, 121,   186, -1,  56
733354,20071109,   250,  1,  72,     7, -1,  54
733354,20071109,   325,  1,  85,    85, -1,  60
733354,20071109,   164,  1,  82,   229, -1,  55
733354,20071109,    32, -1,  61,    19,  1,  45
733354,20071109,    73, -1,  67,   217,  1,  59
733354,20071109,    98,  1,  60,   315, -1,  53
733354,20071109,   286,  1,  83,   148, -1,  69
733354,20071109,   230,  1,  90,    86, -1,  63
733354,20071109,   316,  1,  86,   272, -1,  64
733354,20071109,   130,  1, 100,   254, -1,  88
733354,20071109,   246,  0,  92,   205,  0,  71
733354,20071109,   184, -1,  88,   144,  1,  72
733354,20071109,   277,  1,  80,   276, -1,  63
733354,20071109,   257,  1,  92,   236, -1,  67
733354,20071109,   312,  1,  70,   159, -1,  51
733354,20071109,    43,  1,  61,   109, -1,  55
733354,20071109,   181,  0, 104,   319,  0,  97
733354,20071109,   235,  1,  70,   279, -1,  64
733354,20071109,   131,  1, 107,   298, -1,  78
733354,20071109,    21, -1,  86,    46,  1,  75
733354,20071109,    88,  1,  75,   182, -1,  65
733354,20071109,   281,  1,  73,   158, -1,  50
733354,20071109,    75,  1, 129,   114, -1,  59
