734449,20101108,   222,  1,  83,   232, -1,  75
734449,20101108,   120,  1,  79,   297, -1,  65
734449,20101108,   158,  1, 105,   254, -1,  76
734449,20101108,   284,  1,  83,   186, -1,  52
734451,20101110,   158,  1,  75,    52, -1,  74
734451,20101110,   222,  1,  97,   119, -1,  54
734451,20101110,   120,  1,  84,   289, -1,  45
734451,20101110,   284,  1,  89,   147, -1,  58
734453,20101112,   223,  1,  80,   334, -1,  60
734453,20101112,   136,  0,  73,   124,  0,  72
734453,20101112,   165,  1,  60,   290, -1,  57
734453,20101112,   123,  0,  69,   315,  0,  46
734453,20101112,   122,  1,  88,    89, -1,  60
734453,20101112,   327,  1,  63,   139, -1,  58
734453,20101112,   211,  1, 102,   187, -1,  61
734453,20101112,   189,  1,  82,   283, -1,  69
734453,20101112,   277,  1,  68,   205, -1,  46
734453,20101112,    88,  0,  70,   296,  0,  63
734453,20101112,   101, -1,  62,   214,  1,  59
734453,20101112,   343,  1,  68,   326, -1,  65
734453,20101112,   321,  1,  76,   336, -1,  52
734453,20101112,   292, -1,  91,   161,  1,  62
734453,20101112,   227,  1,  78,   237, -1,  73
734453,20101112,    57,  1,  79,   276, -1,  52
734453,20101112,   137,  1,  88,    84, -1,  65
734453,20101112,   275, -1,  89,   328,  1,  79
734453,20101112,   116,  1,  54,    27, -1,  52
734453,20101112,   234,  1,  79,    48, -1,  37
734453,20101112,   138,  1,  82,    56, -1,  71
734453,20101112,   263, -1,  60,   262,  1,  53
734453,20101112,   199,  1,  80,   143, -1,  66
734453,20101112,   145,  1,  87,   198, -1,  64
734453,20101112,    90,  1,  77,   306, -1,  60
734453,20101112,   203,  1,  66,    26, -1,  64
734453,20101112,    25,  1,  79,   267, -1,  49
734453,20101112,   345,  1,  64,   243, -1,  61
734453,20101112,   164,  1,  89,   130, -1,  77
734453,20101112,   316,  1, 101,   305, -1,  86
734453,20101112,    59, -1,  65,     6,  1,  61
734453,20101112,   339, -1,  98,   270,  1,  70
734453,20101112,   280,  1,  62,   255, -1,  56
734453,20101112,   248,  0,  65,    70,  0,  49
734453,20101112,   104,  1,  52,    43, -1,  39
734453,20101112,   220,  1,  70,   141, -1,  56
734453,20101112,     8,  1,  62,   268, -1,  52
734453,20101112,   159,  1,  77,   235, -1,  67
734453,20101112,   102,  1,  72,   179, -1,  70
734453,20101112,    50,  1,  71,    30, -1,  57
734453,20101112,   322,  1,  70,    38, -1,  60
734453,20101112,   190,  1,  76,   261, -1,  68
734453,20101112,   114,  1,  63,   196, -1,  62
734453,20101112,   152,  1,  87,   207, -1,  78
734453,20101112,   318,  1,  88,   226, -1,  47
734453,20101112,   287,  1,  86,   302, -1,  67
734453,20101112,    49,  1,  87,   324, -1,  64
734453,20101112,   168,  1,  69,   340, -1,  55
