732987,20061107,   309,  0,  82,   189,  0,  65
732987,20061107,   153,  1, 102,   103, -1,  75
732988,20061108,   336,  0,  74,    34,  0,  50
732988,20061108,   162,  1,  45,    29, -1,  34
732988,20061108,   153,  1,  81,   309, -1,  63
732988,20061108,   103,  0,  74,   189,  0,  73
732989,20061109,    45,  0,  98,   256,  0,  95
732989,20061109,   274,  1, 103,     7, -1,  44
732989,20061109,    34,  0,  71,    29,  0,  58
732989,20061109,   162,  1,  86,   336, -1,  61
732990,20061110,   123,  0,  86,     4,  0,  47
732990,20061110,   275,  1,  81,   219, -1,  49
732990,20061110,   131,  0, 105,   232,  0,  50
732990,20061110,   146,  0,  68,   220,  0,  57
732990,20061110,   304,  0,  69,   213,  0,  66
732990,20061110,   181,  0,  73,   145,  0,  61
732990,20061110,    64,  0,  81,    77,  0,  77
732990,20061110,   321,  0,  71,   285,  0,  60
732990,20061110,   292,  0,  70,    75,  0,  60
732990,20061110,   208,  1,  54,   169, -1,  40
732990,20061110,   134, -1,  76,   318,  1,  70
732990,20061110,    46,  1,  70,   111, -1,  39
732990,20061110,   266, -1,  65,    52,  1,  59
732990,20061110,     8, -1,  59,    84,  1,  54
732990,20061110,   183,  1,  92,   331, -1,  88
732990,20061110,    25,  1,  86,   186, -1,  47
732990,20061110,    93, -1,  70,    26,  1,  57
732990,20061110,   323,  1,  50,   175, -1,  42
732990,20061110,    16,  0,  80,   265,  0,  68
732990,20061110,   244,  0,  76,    35,  0,  69
732990,20061110,   271,  1,  83,   176, -1,  52
732990,20061110,    56,  1,  53,   223, -1,  46
732990,20061110,   214,  1,  63,   172, -1,  46
732990,20061110,   251,  1,  55,   231, -1,  52
732990,20061110,    98,  1,  97,   254, -1,  37
732990,20061110,    61,  0,  90,   218,  0,  65
732990,20061110,   312,  1,  94,    57, -1,  43
732990,20061110,    86,  1,  79,   236, -1,  54
732990,20061110,   259,  1,  74,   195, -1,  53
732990,20061110,   202,  1,  92,   122, -1,  49
732990,20061110,    17,  1,  71,   281, -1,  68
732990,20061110,   206,  1,  99,   193, -1,  36
732990,20061110,   161,  1,  60,    41, -1,  40
732990,20061110,   100,  1,  83,    80, -1,  49
732990,20061110,   267,  1,  83,   257, -1,  51
732990,20061110,   164,  1,  72,   174, -1,  49
732990,20061110,   238,  0,  87,   177,  0,  84
732990,20061110,   166,  1, 101,   182, -1,  80
732990,20061110,   205,  1, 107,   313, -1,  69
732990,20061110,   101,  1,  90,    78, -1,  75
732990,20061110,    14,  1,  92,   245, -1,  52
732990,20061110,    31, -1,  72,    38,  1,  69
732990,20061110,   325,  1,  72,   224, -1,  60
732990,20061110,     3,  1,  96,   124, -1,  65
732990,20061110,    32, -1,  77,   282,  1,  37
732990,20061110,   201,  1,  88,   302, -1,  71
732990,20061110,   255, -1,  76,   301,  1,  73
732990,20061110,    48,  0,  83,    15,  0,  44
732990,20061110,    90,  1,  70,   234, -1,  68
732990,20061110,   207,  1,  95,    85, -1,  50
732990,20061110,   121,  1,  69,   288, -1,  61
732990,20061110,   250,  0,  67,   287,  0,  63
732990,20061110,   303,  1,  69,   171, -1,  37
732990,20061110,     1,  1,  81,    13, -1,  45
732990,20061110,   278,  0,  64,   107,  0,  61
732990,20061110,    58, -1,  64,   200,  1,  61
732990,20061110,   241,  1,  75,   240, -1,  67
732990,20061110,   211,  1,  65,   217, -1,  48
732990,20061110,   297,  1,  73,   106, -1,  59
732990,20061110,   210,  1,  77,   136, -1,  65
732990,20061110,   144,  1,  68,   209, -1,  65
732990,20061110,   179, -1,  91,   112,  1,  76
732990,20061110,    53,  1,  78,    68, -1,  64
732990,20061110,    91,  1,  85,   317, -1,  63
732990,20061110,   256,  0,  68,     7,  0,  59
732990,20061110,   274,  1,  92,    45, -1,  66
732991,20061111,    19,  1,  81,   178, -1,  42
732991,20061111,    92,  1,  88,    42, -1,  69
732991,20061111,   159,  1,  73,    88, -1,  50
732991,20061111,   334,  1,  79,    50, -1,  46
732991,20061111,    97,  1,  69,   104, -1,  59
732991,20061111,   129,  1,  70,   327, -1,  60
732991,20061111,   105,  1,  75,   148, -1,  71
732991,20061111,    51, -1,  72,    99,  1,  66
732991,20061111,    65,  1,  78,    18, -1,  62
732991,20061111,   277,  1,  79,   235, -1,  64
732991,20061111,   319,  1,  91,   127, -1,  82
732991,20061111,    77,  0,  76,    41,  0,  69
732991,20061111,   204,  1,  83,   150, -1,  66
732991,20061111,   265,  0,  72,   182,  0,  69
732991,20061111,   263,  1,  67,   293, -1,  56
732991,20061111,   192, -1,  56,   149,  1,  55
732991,20061111,   333,  1,  94,    24, -1,  79
732991,20061111,    96, -1,  79,    49,  1,  74
732991,20061111,   165,  1,  90,   191, -1,  55
732991,20061111,    43,  1,  88,   108, -1,  82
732991,20061111,   264,  1,  92,   248, -1,  72
732991,20061111,   152,  1,  82,   295, -1,  80
732991,20061111,   161,  1,  78,    64, -1,  68
732991,20061111,   208,  1,  69,    15, -1,  61
732991,20061111,   218,  0,  94,   136,  0,  90
732991,20061111,   166,  1,  67,    16, -1,  58
732991,20061111,   247,  1,  71,   237, -1,  62
732991,20061111,   154,  1,  98,    63, -1,  61
732991,20061111,    79,  1,  86,   173, -1,  67
732991,20061111,   285,  0,  76,   224,  0,  63
732991,20061111,   210,  1,  84,    61, -1,  73
732991,20061111,    48,  0,  77,   169,  0,  65
732991,20061111,   288,  0,  64,    75,  0,  55
732991,20061111,     6,  1,  55,    30, -1,  49
732991,20061111,   140,  1,  73,    23, -1,  59
732991,20061111,    46,  1,  67,   278, -1,  49
732991,20061111,    35,  0,  56,   217,  0,  53
732991,20061111,   330, -1,  96,   130,  1,  55
732991,20061111,   332, -1,  57,   160,  1,  56
732991,20061111,   189,  1,  66,   126, -1,  54
732991,20061111,   128,  1,  91,   198, -1,  57
732991,20061111,   269,  1,  72,    40, -1,  66
732991,20061111,    28,  1,  78,    69, -1,  58
732991,20061111,   135,  1,  72,   284, -1,  64
732991,20061111,   168,  1,  79,   279, -1,  66
732991,20061111,   321, -1,  74,   325,  1,  54
732991,20061111,   287,  0,  53,   317,  0,  41
732991,20061111,   121,  1,  68,   292, -1,  40
732991,20061111,   107,  0,  81,   111,  0,  62
732991,20061111,   244, -1,  65,   211,  1,  63
732991,20061111,   238, -1,  74,   262,  1,  73
732991,20061111,    91,  1,  73,   250, -1,  63
732991,20061111,     4,  0,  70,   232,  0,  66
732991,20061111,   220,  0,  73,   313,  0,  68
732991,20061111,   304,  0,  54,   257,  0,  52
732991,20061111,   131,  0,  81,   123,  0,  74
732991,20061111,   145,  0,  65,   195,  0,  50
732991,20061111,   267,  1,  78,   213, -1,  60
732991,20061111,   259,  1,  72,   181, -1,  49
732991,20061111,   205,  1,  87,   146, -1,  75
732992,20061112,   216,  0,  86,   316,  0,  67
732992,20061112,   196, -1,  90,    43,  1,  72
732992,20061112,   292,  0,  76,   288,  0,  64
732992,20061112,    64,  0,  91,    41,  0,  64
732992,20061112,   169,  0,  69,    15,  0,  67
732992,20061112,   244,  0,  63,   217,  0,  55
732992,20061112,   187,  1,  92,    62, -1,  56
732992,20061112,   243,  1,  67,   125, -1,  64
732992,20061112,   121,  1,  56,    75, -1,  54
732992,20061112,    16,  0,  63,   182,  0,  49
732992,20061112,   161,  1,  80,    77, -1,  51
732992,20061112,   321,  0,  84,   224,  0,  67
732992,20061112,   109,  1,  67,    84, -1,  65
732992,20061112,    48, -1,  74,   208,  1,  70
732992,20061112,   111,  0,  86,   278,  0,  81
732992,20061112,   211,  1,  78,    35, -1,  65
732992,20061112,   329,  1,  72,   158, -1,  48
732992,20061112,   162,  1,  73,    47, -1,  41
732992,20061112,   249,  0,  57,   116,  0,  55
732992,20061112,   203,  1,  74,   324, -1,  57
732992,20061112,   166,  1,  66,   265, -1,  45
732992,20061112,   250,  0,  76,   317,  0,  58
732992,20061112,    94,  0, 116,   286,  0,  73
732992,20061112,   210,  1, 116,   218, -1,  68
732992,20061112,    61,  0,  74,   136,  0,  68
732992,20061112,   285, -1,  75,   325,  1,  60
732992,20061112,   311,  1,  93,    10, -1,  90
732992,20061112,    46,  1,  63,   107, -1,  51
732992,20061112,   153,  1,  93,    87, -1,  54
732992,20061112,   199,  0,  68,   191,  0,  63
732992,20061112,    89,  1,  85,   155, -1,  65
732992,20061112,    91,  1,  82,   287, -1,  51
732992,20061112,   305, -1,  64,   300,  1,  54
732992,20061112,    73,  1,  86,    55, -1,  43
732992,20061112,   262,  1,  62,   177, -1,  44
732992,20061112,   320,  1,  99,   215, -1,  91
732992,20061112,   313,  0, 104,   232,  0,  89
732992,20061112,   220,  0,  56,     4,  0,  39
732992,20061112,   213,  0,  86,   257,  0,  56
732992,20061112,   146,  0,  77,   123,  0,  73
732992,20061112,   267,  1,  83,   304, -1,  69
732992,20061112,   205,  1,  81,   131, -1,  59
732993,20061113,   249,  0,  70,   155,  0,  54
732993,20061113,    70,  0,  57,   148,  0,  50
732993,20061113,    32,  1,  71,   202, -1,  69
732993,20061113,    76,  1,  70,    81, -1,  53
732993,20061113,   307, -1,  75,   122,  1,  67
732993,20061113,   306, -1,  75,   141,  1,  63
732993,20061113,   222,  1,  90,   178, -1,  58
732993,20061113,   280,  1,  78,   104, -1,  64
732993,20061113,    74,  1,  81,   336, -1,  75
732993,20061113,   100,  1, 100,   124, -1,  70
732993,20061113,   309, -1,  77,    25,  1,  63
732993,20061113,    58,  1,  76,   266, -1,  72
732993,20061113,   229,  1,  96,    88, -1,  72
732993,20061113,   110, -1, 102,   225,  1,  99
732993,20061113,   252,  1,  77,    31, -1,  61
732993,20061113,   199,  0,  83,   215,  0,  58
732993,20061113,   214,  1,  69,   295, -1,  56
732993,20061113,    89,  1,  73,   116, -1,  59
732993,20061113,   138,  1,  67,    82, -1,  64
